SEASON YEAR,BLOCK,WEEK,Number of Negative Pools,Number of Positive Pools
2020,3XX W 104TH ST,25,2,0
2020,3XX W 104TH ST,26,2,0
2020,3XX W 104TH ST,27,1,0
2020,3XX W 104TH ST,28,2,0
2020,3XX W 104TH ST,29,1,0
2020,3XX W 104TH ST,30,1,0
2020,3XX W 104TH ST,31,1,0
2020,3XX W 104TH ST,32,2,0
2020,3XX W 104TH ST,33,2,0
2020,3XX W 104TH ST,34,3,0
2020,3XX W 104TH ST,35,1,0
2020,3XX W 104TH ST,36,1,0
2020,3XX W 104TH ST,37,1,0
2020,3XX W 104TH ST,38,1,0
2020,3XX W 104TH ST,39,1,0
2020,41XX N OAK PARK AVE,24,1,0
2020,41XX N OAK PARK AVE,25,2,0
2020,41XX N OAK PARK AVE,26,1,0
2020,41XX N OAK PARK AVE,27,2,0
2020,41XX N OAK PARK AVE,28,1,0
2020,41XX N OAK PARK AVE,29,5,0
2020,41XX N OAK PARK AVE,30,1,1
2020,41XX N OAK PARK AVE,31,4,0
2020,41XX N OAK PARK AVE,32,1,0
2020,41XX N OAK PARK AVE,33,1,0
2020,41XX N OAK PARK AVE,34,1,0
2020,41XX N OAK PARK AVE,35,0,1
2020,41XX N OAK PARK AVE,36,1,1
2020,41XX N OAK PARK AVE,38,1,0
2020,42XX W 65TH ST,24,2,0
2020,42XX W 65TH ST,25,2,0
2020,42XX W 65TH ST,26,2,0
2020,42XX W 65TH ST,27,2,0
2020,42XX W 65TH ST,28,2,0
2020,42XX W 65TH ST,29,1,0
2020,42XX W 65TH ST,30,1,0
2020,42XX W 65TH ST,31,2,0
2020,42XX W 65TH ST,32,1,0
2020,42XX W 65TH ST,33,2,0
2020,42XX W 65TH ST,34,2,0
2020,42XX W 65TH ST,35,2,0
2020,42XX W 65TH ST,36,1,0
2020,42XX W 65TH ST,38,1,0
2020,42XX W 65TH ST,39,1,0
2020,42XX W 65TH ST,40,1,0
2020,45XX N CAMPBELL AVE,24,1,0
2020,45XX N CAMPBELL AVE,25,1,0
2020,45XX N CAMPBELL AVE,26,1,0
2020,45XX N CAMPBELL AVE,27,1,0
2020,45XX N CAMPBELL AVE,28,2,0
2020,45XX N CAMPBELL AVE,29,2,0
2020,45XX N CAMPBELL AVE,30,1,0
2020,45XX N CAMPBELL AVE,31,3,0
2020,45XX N CAMPBELL AVE,32,2,0
2020,45XX N CAMPBELL AVE,33,2,0
2020,45XX N CAMPBELL AVE,34,2,2
2020,45XX N CAMPBELL AVE,35,1,0
2020,45XX N CAMPBELL AVE,36,2,1
2020,45XX N CAMPBELL AVE,38,1,0
2020,45XX N CAMPBELL AVE,39,1,0
2020,46XX N MILWAUKEE AVE,24,1,0
2020,46XX N MILWAUKEE AVE,25,2,0
2020,46XX N MILWAUKEE AVE,26,2,0
2020,46XX N MILWAUKEE AVE,28,1,0
2020,46XX N MILWAUKEE AVE,29,2,0
2020,46XX N MILWAUKEE AVE,30,3,0
2020,46XX N MILWAUKEE AVE,31,1,0
2020,46XX N MILWAUKEE AVE,32,1,0
2020,46XX N MILWAUKEE AVE,33,0,1
2020,46XX N MILWAUKEE AVE,34,1,0
2020,46XX N MILWAUKEE AVE,35,1,0
2020,46XX N MILWAUKEE AVE,36,1,1
2020,46XX N MILWAUKEE AVE,37,1,0
2020,46XX N MILWAUKEE AVE,38,1,0
2020,46XX N MILWAUKEE AVE,39,1,0
2020,48XX W MONTANA ST,25,2,0
2020,48XX W MONTANA ST,26,1,0
2020,48XX W MONTANA ST,28,2,0
2020,48XX W MONTANA ST,29,1,0
2020,48XX W MONTANA ST,30,1,0
2020,48XX W MONTANA ST,31,1,0
2020,48XX W MONTANA ST,32,1,0
2020,48XX W MONTANA ST,33,1,0
2020,48XX W MONTANA ST,35,1,0
2020,48XX W MONTANA ST,36,1,0
2020,48XX W MONTANA ST,37,1,0
2020,48XX W MONTANA ST,38,1,0
2020,4XX E 130TH ST,24,3,0
2020,4XX E 130TH ST,26,1,0
2020,4XX E 130TH ST,27,1,0
2020,4XX E 130TH ST,28,2,0
2020,4XX E 130TH ST,29,3,0
2020,4XX E 130TH ST,30,2,1
2020,4XX E 130TH ST,31,1,0
2020,4XX E 130TH ST,32,1,0
2020,4XX E 130TH ST,33,1,0
2020,4XX E 130TH ST,34,2,0
2020,4XX E 130TH ST,35,1,0
2020,4XX E 130TH ST,36,1,0
2020,4XX E 130TH ST,37,1,0
2020,4XX E 130TH ST,38,1,0
2020,4XX E 130TH ST,39,1,0
2020,4XX W 127TH,24,2,0
2020,4XX W 127TH,25,2,0
2020,4XX W 127TH,26,2,0
2020,4XX W 127TH,27,1,0
2020,4XX W 127TH,28,1,0
2020,4XX W 127TH,29,2,0
2020,4XX W 127TH,30,2,0
2020,4XX W 127TH,31,1,0
2020,4XX W 127TH,32,1,0
2020,4XX W 127TH,33,1,0
2020,4XX W 127TH,34,2,0
2020,4XX W 127TH,35,1,0
2020,4XX W 127TH,36,0,1
2020,4XX W 127TH,38,1,0
2020,50XX S UNION AVE,24,1,0
2020,50XX S UNION AVE,25,2,0
2020,50XX S UNION AVE,26,2,0
2020,50XX S UNION AVE,27,2,0
2020,50XX S UNION AVE,28,1,0
2020,50XX S UNION AVE,29,2,0
2020,50XX S UNION AVE,30,2,0
2020,50XX S UNION AVE,31,2,0
2020,50XX S UNION AVE,32,2,0
2020,50XX S UNION AVE,33,2,0
2020,50XX S UNION AVE,34,2,0
2020,50XX S UNION AVE,35,1,0
2020,50XX S UNION AVE,36,2,0
2020,50XX S UNION AVE,38,1,0
2020,50XX S UNION AVE,40,1,0
2020,51XX N MONT CLARE AVE,24,1,0
2020,51XX N MONT CLARE AVE,25,2,0
2020,51XX N MONT CLARE AVE,26,2,0
2020,51XX N MONT CLARE AVE,27,2,0
2020,51XX N MONT CLARE AVE,28,2,0
2020,51XX N MONT CLARE AVE,29,2,0
2020,51XX N MONT CLARE AVE,30,2,0
2020,51XX N MONT CLARE AVE,31,1,0
2020,51XX N MONT CLARE AVE,32,2,0
2020,51XX N MONT CLARE AVE,33,1,0
2020,51XX N MONT CLARE AVE,34,0,1
2020,51XX N MONT CLARE AVE,35,2,0
2020,51XX N MONT CLARE AVE,36,0,1
2020,51XX N MONT CLARE AVE,37,2,0
2020,51XX N MONT CLARE AVE,38,2,0
2020,51XX N MONT CLARE AVE,39,1,0
2020,51XX N MONT CLARE AVE,40,1,0
2020,52XX S KOLMAR AVE,24,2,0
2020,52XX S KOLMAR AVE,25,2,0
2020,52XX S KOLMAR AVE,26,2,0
2020,52XX S KOLMAR AVE,27,2,0
2020,52XX S KOLMAR AVE,28,2,0
2020,52XX S KOLMAR AVE,29,3,0
2020,52XX S KOLMAR AVE,30,2,0
2020,52XX S KOLMAR AVE,31,1,1
2020,52XX S KOLMAR AVE,32,1,0
2020,52XX S KOLMAR AVE,33,1,0
2020,52XX S KOLMAR AVE,34,2,0
2020,52XX S KOLMAR AVE,35,3,0
2020,52XX S KOLMAR AVE,36,2,0
2020,52XX S KOLMAR AVE,37,2,0
2020,52XX S KOLMAR AVE,38,2,0
2020,52XX S KOLMAR AVE,39,1,0
2020,52XX S KOLMAR AVE,40,2,0
2020,52XX W 63RD ST,24,1,0
2020,52XX W 63RD ST,26,2,0
2020,52XX W 63RD ST,27,2,0
2020,52XX W 63RD ST,28,1,0
2020,52XX W 63RD ST,29,1,0
2020,52XX W 63RD ST,30,1,0
2020,52XX W 63RD ST,31,1,0
2020,52XX W 63RD ST,32,1,0
2020,52XX W 63RD ST,33,1,0
2020,52XX W 63RD ST,34,2,0
2020,52XX W 63RD ST,35,1,0
2020,52XX W 63RD ST,38,1,0
2020,52XX W 63RD ST,39,1,0
2020,55XX S NARRAGANSETT AVE,24,1,0
2020,55XX S NARRAGANSETT AVE,25,2,0
2020,55XX S NARRAGANSETT AVE,26,2,0
2020,55XX S NARRAGANSETT AVE,27,1,0
2020,55XX S NARRAGANSETT AVE,28,2,0
2020,55XX S NARRAGANSETT AVE,29,2,0
2020,55XX S NARRAGANSETT AVE,30,2,0
2020,55XX S NARRAGANSETT AVE,31,0,1
2020,55XX S NARRAGANSETT AVE,32,1,0
2020,55XX S NARRAGANSETT AVE,33,1,0
2020,55XX S NARRAGANSETT AVE,34,1,0
2020,55XX S NARRAGANSETT AVE,35,1,0
2020,55XX S NARRAGANSETT AVE,36,1,0
2020,55XX S NARRAGANSETT AVE,38,1,0
2020,55XX S NARRAGANSETT AVE,39,1,0
2020,58XX N PULASKI RD,24,2,0
2020,58XX N PULASKI RD,25,1,0
2020,58XX N PULASKI RD,26,2,0
2020,58XX N PULASKI RD,28,1,0
2020,58XX N PULASKI RD,29,2,0
2020,58XX N PULASKI RD,30,2,0
2020,58XX N PULASKI RD,31,2,0
2020,58XX N PULASKI RD,32,3,0
2020,58XX N PULASKI RD,33,3,1
2020,58XX N PULASKI RD,34,2,0
2020,58XX N PULASKI RD,35,3,0
2020,58XX N PULASKI RD,36,1,0
2020,58XX N PULASKI RD,37,1,0
2020,58XX N PULASKI RD,38,1,0
2020,58XX N PULASKI RD,39,1,0
2020,58XX N PULASKI RD,40,1,0
2020,58XX N RIDGE AVE,24,1,0
2020,58XX N RIDGE AVE,26,1,0
2020,58XX N RIDGE AVE,28,2,0
2020,58XX N RIDGE AVE,29,2,0
2020,58XX N RIDGE AVE,30,1,0
2020,58XX N RIDGE AVE,31,2,0
2020,58XX N RIDGE AVE,32,2,0
2020,58XX N RIDGE AVE,33,1,0
2020,58XX N RIDGE AVE,34,2,1
2020,58XX N RIDGE AVE,35,0,1
2020,58XX N RIDGE AVE,36,0,1
2020,58XX N RIDGE AVE,37,1,0
2020,58XX N RIDGE AVE,38,1,0
2020,58XX N RIDGE AVE,39,1,0
2020,58XX N RIDGE AVE,40,1,0
2020,58XX N WESTERN AVE,24,1,0
2020,58XX N WESTERN AVE,25,1,0
2020,58XX N WESTERN AVE,26,2,0
2020,58XX N WESTERN AVE,27,1,0
2020,58XX N WESTERN AVE,28,1,0
2020,58XX N WESTERN AVE,29,2,0
2020,58XX N WESTERN AVE,30,2,0
2020,58XX N WESTERN AVE,31,4,0
2020,58XX N WESTERN AVE,32,2,0
2020,58XX N WESTERN AVE,33,2,0
2020,58XX N WESTERN AVE,35,3,0
2020,58XX N WESTERN AVE,36,1,1
2020,58XX N WESTERN AVE,37,1,0
2020,58XX N WESTERN AVE,38,2,0
2020,58XX N WESTERN AVE,39,1,0
2020,5XX S CENTRAL AVE,24,2,0
2020,5XX S CENTRAL AVE,25,3,0
2020,5XX S CENTRAL AVE,26,1,0
2020,5XX S CENTRAL AVE,27,4,0
2020,5XX S CENTRAL AVE,28,2,0
2020,5XX S CENTRAL AVE,29,1,0
2020,5XX S CENTRAL AVE,30,1,0
2020,5XX S CENTRAL AVE,31,1,0
2020,5XX S CENTRAL AVE,33,2,0
2020,5XX S CENTRAL AVE,34,4,0
2020,5XX S CENTRAL AVE,35,1,2
2020,5XX S CENTRAL AVE,36,1,0
2020,5XX S CENTRAL AVE,37,1,0
2020,5XX S CENTRAL AVE,38,1,0
2020,5XX S CENTRAL AVE,39,1,0
2020,5XX S CENTRAL AVE,40,1,0
2020,5XX W 72ND ST,24,1,0
2020,5XX W 72ND ST,26,1,0
2020,5XX W 72ND ST,27,1,0
2020,5XX W 72ND ST,28,1,0
2020,5XX W 72ND ST,29,1,0
2020,5XX W 72ND ST,30,2,0
2020,5XX W 72ND ST,31,0,1
2020,5XX W 72ND ST,32,2,0
2020,5XX W 72ND ST,33,1,1
2020,5XX W 72ND ST,34,2,0
2020,5XX W 72ND ST,35,1,0
2020,5XX W 72ND ST,36,2,0
2020,5XX W 72ND ST,37,1,0
2020,5XX W 72ND ST,38,1,0
2020,5XX W 72ND ST,40,1,0
2020,61XX N LEMONT AVE,24,2,0
2020,61XX N LEMONT AVE,25,1,0
2020,61XX N LEMONT AVE,28,1,0
2020,61XX N LEMONT AVE,29,2,0
2020,61XX N LEMONT AVE,30,1,0
2020,61XX N LEMONT AVE,31,2,0
2020,61XX N LEMONT AVE,32,1,0
2020,61XX N LEMONT AVE,33,3,0
2020,61XX N LEMONT AVE,34,2,0
2020,61XX N LEMONT AVE,35,2,0
2020,61XX N LEMONT AVE,36,1,0
2020,61XX N LEMONT AVE,38,0,1
2020,61XX N LEMONT AVE,39,2,0
2020,61XX N LEMONT AVE,40,1,0
2020,61XX W FULLERTON AVE,24,2,0
2020,61XX W FULLERTON AVE,25,2,0
2020,61XX W FULLERTON AVE,26,2,0
2020,61XX W FULLERTON AVE,27,1,0
2020,61XX W FULLERTON AVE,28,1,0
2020,61XX W FULLERTON AVE,29,1,0
2020,61XX W FULLERTON AVE,30,1,0
2020,61XX W FULLERTON AVE,31,2,0
2020,61XX W FULLERTON AVE,32,1,1
2020,61XX W FULLERTON AVE,33,1,0
2020,61XX W FULLERTON AVE,34,1,0
2020,61XX W FULLERTON AVE,35,1,1
2020,61XX W FULLERTON AVE,36,2,0
2020,61XX W FULLERTON AVE,37,1,0
2020,61XX W FULLERTON AVE,38,1,0
2020,61XX W FULLERTON AVE,39,2,0
2020,61XX W FULLERTON AVE,40,1,0
2020,62XX N MCCLELLAN AVE,24,2,0
2020,62XX N MCCLELLAN AVE,25,2,0
2020,62XX N MCCLELLAN AVE,26,3,0
2020,62XX N MCCLELLAN AVE,27,2,0
2020,62XX N MCCLELLAN AVE,28,2,0
2020,62XX N MCCLELLAN AVE,29,2,0
2020,62XX N MCCLELLAN AVE,30,1,0
2020,62XX N MCCLELLAN AVE,31,5,0
2020,62XX N MCCLELLAN AVE,32,1,0
2020,62XX N MCCLELLAN AVE,33,4,0
2020,62XX N MCCLELLAN AVE,34,2,0
2020,62XX N MCCLELLAN AVE,35,1,1
2020,62XX N MCCLELLAN AVE,36,2,0
2020,62XX N MCCLELLAN AVE,38,1,0
2020,62XX N MCCLELLAN AVE,39,2,0
2020,63XX W 64TH ST,25,2,0
2020,63XX W 64TH ST,26,2,0
2020,63XX W 64TH ST,27,1,0
2020,63XX W 64TH ST,28,2,0
2020,63XX W 64TH ST,29,2,0
2020,63XX W 64TH ST,30,2,0
2020,63XX W 64TH ST,31,2,0
2020,63XX W 64TH ST,32,2,0
2020,63XX W 64TH ST,33,1,0
2020,63XX W 64TH ST,34,1,1
2020,63XX W 64TH ST,35,0,1
2020,63XX W 64TH ST,36,0,1
2020,63XX W 64TH ST,39,1,0
2020,63XX W 64TH ST,40,1,0
2020,64XX S STONY ISLAND AVE,27,1,0
2020,64XX S STONY ISLAND AVE,28,1,0
2020,64XX S STONY ISLAND AVE,29,1,0
2020,64XX S STONY ISLAND AVE,31,1,0
2020,64XX S STONY ISLAND AVE,32,1,0
2020,64XX S STONY ISLAND AVE,33,1,0
2020,64XX S STONY ISLAND AVE,34,1,0
2020,64XX S STONY ISLAND AVE,35,0,1
2020,64XX S STONY ISLAND AVE,38,1,0
2020,64XX S STONY ISLAND AVE,40,2,0
2020,67XX S KEDZIE AVE,24,1,0
2020,67XX S KEDZIE AVE,25,2,0
2020,67XX S KEDZIE AVE,26,3,0
2020,67XX S KEDZIE AVE,27,2,0
2020,67XX S KEDZIE AVE,28,3,0
2020,67XX S KEDZIE AVE,29,3,0
2020,67XX S KEDZIE AVE,30,2,0
2020,67XX S KEDZIE AVE,31,2,0
2020,67XX S KEDZIE AVE,32,2,0
2020,67XX S KEDZIE AVE,33,2,0
2020,67XX S KEDZIE AVE,34,2,0
2020,67XX S KEDZIE AVE,35,2,0
2020,67XX S KEDZIE AVE,36,2,0
2020,67XX S KEDZIE AVE,37,1,0
2020,67XX S KEDZIE AVE,38,1,0
2020,67XX S KEDZIE AVE,40,1,0
2020,6XX E 91ST PL,25,1,0
2020,6XX E 91ST PL,26,2,0
2020,6XX E 91ST PL,27,1,0
2020,6XX E 91ST PL,28,1,0
2020,6XX E 91ST PL,29,1,0
2020,6XX E 91ST PL,30,1,0
2020,6XX E 91ST PL,31,1,1
2020,6XX E 91ST PL,32,0,1
2020,6XX E 91ST PL,33,1,0
2020,6XX E 91ST PL,34,1,0
2020,6XX E 91ST PL,35,1,0
2020,6XX E 91ST PL,36,1,0
2020,6XX E 91ST PL,37,1,0
2020,6XX E 91ST PL,39,1,0
2020,6XX E 91ST PL,40,1,0
2020,6XX W MONTROSE DR,26,2,0
2020,6XX W MONTROSE DR,27,2,0
2020,6XX W MONTROSE DR,28,2,0
2020,6XX W MONTROSE DR,29,2,0
2020,6XX W MONTROSE DR,30,1,0
2020,6XX W MONTROSE DR,31,2,0
2020,6XX W MONTROSE DR,32,2,0
2020,6XX W MONTROSE DR,34,2,0
2020,6XX W MONTROSE DR,35,1,0
2020,6XX W MONTROSE DR,36,1,0
2020,6XX W MONTROSE DR,37,1,0
2020,6XX W MONTROSE DR,39,1,0
2020,70XX N MOSELLE AVE,24,2,0
2020,70XX N MOSELLE AVE,25,2,0
2020,70XX N MOSELLE AVE,27,2,0
2020,70XX N MOSELLE AVE,28,2,0
2020,70XX N MOSELLE AVE,29,2,0
2020,70XX N MOSELLE AVE,30,2,0
2020,70XX N MOSELLE AVE,31,3,0
2020,70XX N MOSELLE AVE,32,2,0
2020,70XX N MOSELLE AVE,33,4,1
2020,70XX N MOSELLE AVE,34,2,1
2020,70XX N MOSELLE AVE,35,2,1
2020,70XX N MOSELLE AVE,36,1,1
2020,70XX N MOSELLE AVE,37,1,0
2020,70XX N MOSELLE AVE,38,2,0
2020,70XX N MOSELLE AVE,39,1,0
2020,70XX W ARMITAGE AVE,24,2,0
2020,70XX W ARMITAGE AVE,25,2,0
2020,70XX W ARMITAGE AVE,26,2,0
2020,70XX W ARMITAGE AVE,27,2,0
2020,70XX W ARMITAGE AVE,28,2,0
2020,70XX W ARMITAGE AVE,29,3,0
2020,70XX W ARMITAGE AVE,30,2,0
2020,70XX W ARMITAGE AVE,31,2,2
2020,70XX W ARMITAGE AVE,32,2,0
2020,70XX W ARMITAGE AVE,33,3,0
2020,70XX W ARMITAGE AVE,34,3,0
2020,70XX W ARMITAGE AVE,35,2,0
2020,70XX W ARMITAGE AVE,36,1,0
2020,70XX W ARMITAGE AVE,37,1,0
2020,70XX W ARMITAGE AVE,38,0,1
2020,70XX W ARMITAGE AVE,39,1,0
2020,71XX N HARLEM AVE,24,2,0
2020,71XX N HARLEM AVE,25,3,0
2020,71XX N HARLEM AVE,26,1,0
2020,71XX N HARLEM AVE,32,2,0
2020,71XX N HARLEM AVE,33,4,2
2020,71XX N HARLEM AVE,34,0,3
2020,71XX N HARLEM AVE,35,6,1
2020,71XX N HARLEM AVE,36,2,2
2020,71XX N HARLEM AVE,37,1,0
2020,71XX N HARLEM AVE,38,1,0
2020,71XX N HARLEM AVE,39,2,0
2020,71XX N HARLEM AVE,40,2,0
2020,71XX S SOUTH SHORE DR,24,1,0
2020,71XX S SOUTH SHORE DR,25,3,0
2020,71XX S SOUTH SHORE DR,26,1,0
2020,71XX S SOUTH SHORE DR,27,2,0
2020,71XX S SOUTH SHORE DR,28,3,0
2020,71XX S SOUTH SHORE DR,29,1,0
2020,71XX S SOUTH SHORE DR,31,1,0
2020,71XX S SOUTH SHORE DR,32,2,0
2020,71XX S SOUTH SHORE DR,33,2,0
2020,71XX S SOUTH SHORE DR,34,2,0
2020,71XX S SOUTH SHORE DR,35,1,0
2020,71XX S SOUTH SHORE DR,36,1,0
2020,77XX S EBERHART AVE,24,2,0
2020,77XX S EBERHART AVE,25,2,0
2020,77XX S EBERHART AVE,26,1,0
2020,77XX S EBERHART AVE,27,2,0
2020,77XX S EBERHART AVE,29,2,0
2020,77XX S EBERHART AVE,30,2,0
2020,77XX S EBERHART AVE,31,1,1
2020,77XX S EBERHART AVE,32,2,0
2020,77XX S EBERHART AVE,33,1,0
2020,77XX S EBERHART AVE,34,3,0
2020,77XX S EBERHART AVE,35,1,0
2020,77XX S EBERHART AVE,36,0,1
2020,77XX S EBERHART AVE,37,2,0
2020,77XX S EBERHART AVE,38,2,0
2020,77XX S EBERHART AVE,39,1,0
2020,77XX S EBERHART AVE,40,1,0
2020,82XX S KOSTNER AVE,24,2,0
2020,82XX S KOSTNER AVE,25,2,0
2020,82XX S KOSTNER AVE,26,1,0
2020,82XX S KOSTNER AVE,27,1,0
2020,82XX S KOSTNER AVE,28,2,0
2020,82XX S KOSTNER AVE,29,1,0
2020,82XX S KOSTNER AVE,30,2,0
2020,82XX S KOSTNER AVE,31,3,0
2020,82XX S KOSTNER AVE,33,2,0
2020,82XX S KOSTNER AVE,35,1,0
2020,82XX S KOSTNER AVE,37,1,0
2020,82XX S KOSTNER AVE,39,1,0
2020,82XX S KOSTNER AVE,40,1,0
2020,89XX S CARPENTER ST,24,2,0
2020,89XX S CARPENTER ST,25,1,0
2020,89XX S CARPENTER ST,26,2,0
2020,89XX S CARPENTER ST,27,2,0
2020,89XX S CARPENTER ST,28,2,0
2020,89XX S CARPENTER ST,29,2,0
2020,89XX S CARPENTER ST,30,3,0
2020,89XX S CARPENTER ST,31,2,0
2020,89XX S CARPENTER ST,32,1,0
2020,89XX S CARPENTER ST,33,2,0
2020,89XX S CARPENTER ST,34,2,0
2020,89XX S CARPENTER ST,35,1,0
2020,89XX S CARPENTER ST,36,1,0
2020,89XX S CARPENTER ST,38,1,0
2020,89XX S MUSKEGON AVE,24,1,0
2020,89XX S MUSKEGON AVE,26,1,0
2020,89XX S MUSKEGON AVE,27,1,0
2020,89XX S MUSKEGON AVE,28,1,0
2020,89XX S MUSKEGON AVE,29,1,0
2020,89XX S MUSKEGON AVE,30,1,0
2020,89XX S MUSKEGON AVE,31,1,0
2020,89XX S MUSKEGON AVE,32,1,0
2020,89XX S MUSKEGON AVE,33,1,0
2020,89XX S MUSKEGON AVE,34,1,0
2020,89XX S MUSKEGON AVE,35,1,0
2020,89XX S MUSKEGON AVE,36,1,0
2020,89XX S MUSKEGON AVE,38,1,0
2020,89XX S MUSKEGON AVE,39,1,0
2020,89XX S MUSKEGON AVE,40,1,0
2020,91XX W HIGGINS RD,24,2,0
2020,91XX W HIGGINS RD,25,2,0
2020,91XX W HIGGINS RD,26,2,0
2020,91XX W HIGGINS RD,27,2,0
2020,91XX W HIGGINS RD,28,2,0
2020,91XX W HIGGINS RD,29,2,1
2020,91XX W HIGGINS RD,30,3,0
2020,91XX W HIGGINS RD,31,7,0
2020,91XX W HIGGINS RD,32,1,0
2020,91XX W HIGGINS RD,33,2,0
2020,91XX W HIGGINS RD,34,2,1
2020,91XX W HIGGINS RD,35,1,1
2020,91XX W HIGGINS RD,36,2,0
2020,91XX W HIGGINS RD,37,2,0
2020,91XX W HIGGINS RD,38,1,1
2020,91XX W HIGGINS RD,39,2,0
2020,9XX W GARFIELD BLVD,24,2,0
2020,9XX W GARFIELD BLVD,25,1,0
2020,9XX W GARFIELD BLVD,26,2,0
2020,9XX W GARFIELD BLVD,27,2,0
2020,9XX W GARFIELD BLVD,28,1,0
2020,9XX W GARFIELD BLVD,29,2,0
2020,9XX W GARFIELD BLVD,30,1,0
2020,9XX W GARFIELD BLVD,31,2,0
2020,9XX W GARFIELD BLVD,32,1,0
2020,9XX W GARFIELD BLVD,33,3,0
2020,9XX W GARFIELD BLVD,34,1,0
2020,9XX W GARFIELD BLVD,35,1,0
2020,9XX W GARFIELD BLVD,36,1,0
2020,9XX W GARFIELD BLVD,39,1,0
2021,100XX W OHARE,22,2,0
2021,100XX W OHARE,23,6,0
2021,100XX W OHARE,24,1,0
2021,100XX W OHARE,25,1,0
2021,100XX W OHARE,26,1,0
2021,100XX W OHARE,27,6,0
2021,100XX W OHARE,28,9,0
2021,100XX W OHARE,29,12,3
2021,100XX W OHARE,30,1,3
2021,100XX W OHARE,31,3,4
2021,100XX W OHARE,32,4,3
2021,100XX W OHARE,33,3,5
2021,100XX W OHARE,34,1,2
2021,100XX W OHARE,35,2,1
2021,100XX W OHARE,36,3,0
2021,100XX W OHARE,37,1,0
2021,100XX W OHARE,38,1,0
2021,100XX W OHARE AIRPORT,22,5,0
2021,100XX W OHARE AIRPORT,23,7,0
2021,100XX W OHARE AIRPORT,24,6,0
2021,100XX W OHARE AIRPORT,25,7,0
2021,100XX W OHARE AIRPORT,26,5,0
2021,100XX W OHARE AIRPORT,27,19,2
2021,100XX W OHARE AIRPORT,28,21,1
2021,100XX W OHARE AIRPORT,29,19,4
2021,100XX W OHARE AIRPORT,30,12,2
2021,100XX W OHARE AIRPORT,31,7,7
2021,100XX W OHARE AIRPORT,32,3,9
2021,100XX W OHARE AIRPORT,33,3,7
2021,100XX W OHARE AIRPORT,34,1,5
2021,100XX W OHARE AIRPORT,35,5,2
2021,100XX W OHARE AIRPORT,36,5,1
2021,100XX W OHARE AIRPORT,37,5,1
2021,100XX W OHARE AIRPORT,38,2,0
2021,100XX W OHARE AIRPORT,39,3,0
2021,101XX S STONY ISLAND AVE,23,2,0
2021,101XX S STONY ISLAND AVE,27,1,0
2021,101XX S STONY ISLAND AVE,29,1,0
2021,101XX S STONY ISLAND AVE,30,1,0
2021,101XX S STONY ISLAND AVE,32,2,0
2021,101XX S STONY ISLAND AVE,34,1,0
2021,101XX S STONY ISLAND AVE,35,1,0
2021,101XX S STONY ISLAND AVE,38,1,0
2021,101XX S STONY ISLAND AVE,39,1,0
2021,104XX S VINCENNES AVE,23,1,0
2021,104XX S VINCENNES AVE,24,1,0
2021,104XX S VINCENNES AVE,27,1,0
2021,104XX S VINCENNES AVE,28,1,0
2021,104XX S VINCENNES AVE,31,1,0
2021,104XX S VINCENNES AVE,32,1,0
2021,104XX S VINCENNES AVE,33,1,0
2021,104XX S VINCENNES AVE,34,1,0
2021,104XX S VINCENNES AVE,37,1,0
2021,104XX S VINCENNES AVE,38,1,0
2021,104XX S VINCENNES AVE,39,1,0
2021,109XX S COTTAGE GROVE AVE,23,1,0
2021,109XX S COTTAGE GROVE AVE,24,1,0
2021,109XX S COTTAGE GROVE AVE,25,2,0
2021,109XX S COTTAGE GROVE AVE,28,1,0
2021,109XX S COTTAGE GROVE AVE,29,1,0
2021,109XX S COTTAGE GROVE AVE,31,2,0
2021,109XX S COTTAGE GROVE AVE,32,1,0
2021,109XX S COTTAGE GROVE AVE,33,1,0
2021,109XX S COTTAGE GROVE AVE,34,1,0
2021,109XX S COTTAGE GROVE AVE,35,1,0
2021,109XX S COTTAGE GROVE AVE,37,2,0
2021,109XX S COTTAGE GROVE AVE,38,1,0
2021,109XX S COTTAGE GROVE AVE,39,1,0
2021,10XX E 67TH ST,23,1,0
2021,10XX E 67TH ST,24,1,0
2021,10XX E 67TH ST,27,3,0
2021,10XX E 67TH ST,28,4,0
2021,10XX E 67TH ST,29,1,0
2021,10XX E 67TH ST,30,1,0
2021,10XX E 67TH ST,31,1,0
2021,10XX E 67TH ST,32,1,0
2021,10XX E 67TH ST,33,1,0
2021,10XX E 67TH ST,34,2,0
2021,10XX E 67TH ST,35,1,0
2021,10XX E 67TH ST,36,1,0
2021,10XX E 67TH ST,37,1,0
2021,10XX E 67TH ST,38,1,0
2021,10XX E 67TH ST,39,1,0
2021,119XX S ASHLAND AVE,23,3,0
2021,119XX S ASHLAND AVE,24,1,0
2021,119XX S ASHLAND AVE,26,1,0
2021,119XX S ASHLAND AVE,27,1,0
2021,119XX S ASHLAND AVE,28,2,0
2021,119XX S ASHLAND AVE,29,1,0
2021,119XX S ASHLAND AVE,31,2,0
2021,119XX S ASHLAND AVE,32,0,2
2021,119XX S ASHLAND AVE,33,1,0
2021,119XX S ASHLAND AVE,34,0,1
2021,119XX S ASHLAND AVE,35,1,0
2021,119XX S ASHLAND AVE,36,1,0
2021,119XX S ASHLAND AVE,37,1,0
2021,119XX S ASHLAND AVE,38,1,0
2021,119XX S ASHLAND AVE,39,1,0
